GeneName	xref_id	HN1.5	Proteo
GJA5	2702	-23	NA
GJA8	2703	0	NA
GJA9	81025	2	NA
GJB1	2705	-9	NA
GJB2	2706	59	NA
GJB3	2707	81	NA
GJB4	127534	64	NA
GJB5	2709	27	NA
GJB6	10804	29	NA
GJB7	375519	14	NA
GJC1	10052	4	NA
GJC2	57165	95	NA
GJC3	349149	-76	NA
GJD2	57369	-9	NA
GJD3	125111	-49	NA
GJD4	219770	41	NA
GJE1	100126572	-2	NA
GK	2710	-116	NA
GK2	2712	0	NA
GK3P		53	NA
GK5	256356	-64	NA
GKAP1	80318	43	NA
GKN1	56287	-16	NA
GKN2	200504	4	NA
GLA	2717	-87	NA
GLB1	2720	-5	NA
GLB1L	79411	-45	NA
GLB1L2	89944	-37	NA
GLB1L3	112937	12	NA
GLCCI1	113263	10	NA
GLCE	26035	9	NA
GLDC	2731	-40	NA
GLDN	342035	-68	NA
GLE1	2733	-26	NA
GLG1	2734	105	NA
GLI1	2735	-51	NA
GLI2	2736	-28	NA
GLI3	2737	0	NA
GLI4	2738	10	NA
GLIPR1	11010	-39	NA
GLIPR1L1	256710	4	NA
GLIPR1L2	144321	48	NA
GLIPR2	152007	-55	NA
GLIS1	148979	-11	NA
GLIS2	84662	108	NA
GLIS3	169792	92	NA
GLMN	11146	-136	NA
GLMP	112770	-35	NA
GLO1	2739	-20	NA
GLOD4	51031	-30	NA
GLOD5	392465	7	NA
GLP1R	2740	-13	NA
GLP2R	9340	3	NA
GLRA1	2741	-3	NA
GLRA2	2742	-12	NA
GLRA3	8001	-6	NA
GLRA4	441509	24	NA
GLRB	2743	-18	NA
GLRX	2745	161	NA
GLRX2	51022	-141	NA
GLRX3	10539	-74	NA
GLRX5	51218	-90	NA
GLS	2744	7	NA
GLS2	27165	-32	NA
GLT1D1	144423	10	NA
GLT6D1	360203	2	NA
GLT8D1	55830	23	NA
GLT8D2	83468	-26	NA
GLTP	51228	64	NA
GLTPD2	388323	-61	NA
GLUD1	2746	-20	NA
GLUD2	2747	-91	NA
GLUL	2752	1	NA
GLYAT	10249	-11	NA
GLYATL1	92292	22	NA
GLYATL1B	100287520	-2	NA
GLYATL2	219970	36	NA
GLYATL3	389396	-3	NA
GLYCTK	132158	-75	NA
GLYR1	84656	-79	NA
GM2A	2760	39	NA
GMCL1	64395	14	NA
GMCL2	64396	5	NA
GMDS	2762	-57	NA
GMEB1	10691	-13	NA
GMEB2	26205	-12	NA
GMFB	2764	-76	NA
GMFG	9535	-2	NA
GMIP	51291	-15	NA
GML	2765	7	NA
GMNC	647309	-4	NA
GMNN	51053	-119	NA
GMPPA	29926	16	NA
GMPPB	29925	-119	NA
GMPR	2766	-91	NA
GMPR2	51292	-23	NA
GMPS	8833	-81	NA
GNA11	2767	-35	NA
GNA12	2768	-46	NA
GNA13	10672	54	NA
GNA14	9630	21	NA
GNA15	2769	37	NA
GNAI1	2770	10	NA
GNAI2	2771	2	NA
GNAI3	2773	11	NA
GNAL	2774	-18	NA
GNAO1	2775	33	NA
GNAQ	2776	-19	NA
GNAS	2778	47	NA
GNAT1	2779	-12	NA
GNAT2	2780	-31	NA
GNAT3	346562	-22	NA
GNAZ	2781	-19	NA
GNB1	2782	12	NA
GNB1L	54584	-115	NA
GNB2	2783	11	NA
GNB3	2784	-28	NA
GNB4	59345	-25	NA
GNB5	10681	-5	NA
GNE	10020	9	NA
GNG10	2790	-32	NA
GNG11	2791	-28	NA
GNG12	55970	-41	NA
GNG13	51764	8	NA
GNG14	105372280	-2	NA
GNG2	54331	-19	NA
GNG3	2785	-46	NA
GNG4	2786	70	NA
GNG5	2787	4	NA
GNG7	2788	51	NA
GNG8	94235	36	NA
GNGT1	2792	-16	NA
GNGT2	2793	20	NA
GNL1	2794	-7	NA
GNL2	29889	-92	NA
GNL3	26354	-89	NA
GNL3L	54552	-133	NA
GNLY	10578	27	NA
GNMT	27232	-76	NA
GNPAT	8443	-27	NA
GNPDA1	10007	-128	NA
GNPDA2	132789	-59	NA
GNPNAT1	64841	-106	NA
GNPTAB	79158	-51	NA
GNPTG	84572	-5	NA
GNRH1	2796	214	NA
GNRH2	2797	-16	NA
GNRHR	2798	2	NA
GNS	2799	10	NA
GOLGA1	2800	-22	NA
GOLGA2	2801	60	NA
GOLGA3	2802	3	NA
GOLGA4	2803	34	NA
GOLGA5	9950	28	NA
GOLGA6A	342096	93	NA
GOLGA6B	55889	16	NA
GOLGA6C	653641	26	NA
GOLGA6D	653643	56	NA
GOLGA6L1	283767	62	NA
GOLGA6L10	647042	151	NA
GOLGA6L2	283685	52	NA
GOLGA6L22	440243	3	NA
GOLGA6L4	643707	92	NA
GOLGA6L6	727832	-2	NA
GOLGA6L7	728310	96	NA
GOLGA6L9	440295	175	NA
GOLGA7	51125	-1	NA
GOLGA7B	401647	140	NA
GOLGA8A	23015	192	NA
GOLGA8B	440270	52	NA
GOLGA8F	100132565	106	NA
GOLGA8G	283768	-9	NA
GOLGA8H	728498	9	NA
GOLGA8J	653073	22	NA
GOLGA8K	653125	24	NA
GOLGA8M	653720	80	NA
GOLGA8N	643699	131	NA
GOLGA8O	728047	91	NA
GOLGA8Q	727909	20	NA
GOLGA8R	101059918	115	NA
GOLGA8S	653061	32	NA
GOLGA8T	653075	37	NA
GOLGB1	2804	54	NA
GOLIM4	27333	-91	NA
GOLM1	51280	-56	NA
GOLPH3	64083	-11	NA
GOLPH3L	55204	38	NA
GOLT1A	127845	35	NA
GOLT1B	51026	-6	NA
GON4L	54856	-28	NA
GON7	84520	-123	NA
GOPC	57120	-47	NA
GORAB	92344	-22	NA
GORASP1	64689	-55	NA
GORASP2	26003	-30	NA
GOSR1	9527	-53	NA
GOSR2	9570	-57	NA
GOT1	2805	-95	NA
GOT1L1	137362	2	NA
GOT2	2806	-130	NA
GP1BA	2811	-15	NA
GP1BB	2812	64	NA
GP2	2813	-10	NA
GP5	2814	15	NA
GP6	51206	51	NA
GP9	2815	-8	NA
GPA33	10223	22	NA
GPAA1	8733	-72	NA
GPALPP1	55425	-41	NA
GPAM	57678	-146	NA
GPANK1	7918	-6	NA
GPAT2	150763	-50	NA
GPAT3	84803	-50	NA
GPAT4	137964	-40	NA
GPATCH1	55094	-41	NA
GPATCH11	253635	-65	NA
GPATCH2	55105	-22	NA
GPATCH2L	55668	24	NA
GPATCH3	63906	-69	NA
GPATCH4	54865	-257	NA
GPATCH8	23131	-5	NA
GPBAR1	151306	4	NA
GPBP1	65056	20	NA
GPBP1L1	60313	23	NA
GPC1	2817	-11	NA
GPC2	221914	51	NA
GPC3	2719	35	NA
GPC4	2239	17	NA
GPC5	2262	46	NA
GPC6	10082	9	NA
GPCPD1	56261	-54	NA
GPD1	2819	-137	NA
GPD1L	23171	-134	NA
GPD2	2820	-67	NA
GPER1	2852	41	NA
GPHA2	170589	18	NA
GPHB5	122876	0	NA
GPHN	10243	-36	NA
GPI	2821	276	NA
GPIHBP1	338328	3	NA
GPKOW	27238	-50	NA
GPLD1	2822	-19	NA
GPM6A	2823	-41	NA
GPM6B	2824	-22	NA
GPN1	11321	-72	NA
GPN2	54707	-46	NA
GPN3	51184	-57	NA
GPNMB	10457	82	NA
GPR1		-45	NA
GPR101	83550	7	NA
GPR107	57720	2	NA
GPR108	56927	5	NA
GPR119	139760	-2	NA
GPR12	2835	-7	NA
GPR132	29933	65	NA
GPR135	64582	-40	NA
GPR137	56834	-16	NA
GPR137B	7107	101	NA
GPR137C	283554	33	NA
GPR139	124274	-5	NA
GPR141	353345	-14	NA
GPR142	350383	14	NA
GPR143	4935	-55	NA
GPR146	115330	321	NA
GPR148	344561	20	NA
GPR149	344758	-12	NA
GPR15	2838	-30	NA
GPR150	285601	-20	NA
GPR151	134391	-8	NA
GPR152	390212	-3	NA
GPR153	387509	34	NA
GPR155	151556	188	NA
GPR156	165829	-61	NA
GPR157	80045	39	NA
GPR158	57512	-35	NA
GPR160	26996	157	NA
GPR161	23432	55	NA
GPR162	27239	35	NA
GPR17	2840	21	NA
GPR171	29909	-11	NA
GPR173	54328	102	NA
GPR174	84636	43	NA
GPR176	11245	-15	NA
GPR179	440435	55	NA
GPR18	2841	-17	NA
GPR180	160897	-20	NA
GPR182		7	NA
GPR183	1880	-22	NA
GPR19	2842	-49	NA
GPR20	2843	2	NA
GPR21	2844	-18	NA
GPR22	2845	-22	NA
GPR25	2848	2	NA
GPR26	2849	33	NA
GPR27	2850	-47	NA
GPR3	2827	-151	NA
GPR31	2853	2	NA
GPR32	2854	8	NA
GPR33	2856	-11	NA
GPR34	2857	-7	NA
GPR35	2859	88	NA
GPR37	2861	-54	NA
GPR37L1	9283	99	NA
GPR39	2863	-53	NA
GPR4	2828	-14	NA
GPR42	2866	1	NA
GPR45	11250	-29	NA
GPR50	9248	-11	NA
GPR52	9293	-23	NA
GPR55	9290	29	NA
GPR6	2830	-11	NA
GPR61	83873	9	NA
GPR62	118442	7	NA
GPR63	81491	-120	NA
GPR65	8477	30	NA
GPR68	8111	-43	NA
GPR75	10936	-85	NA
GPR75-ASB3	100302652	-5	NA
GPR78	27201	9	NA
GPR82	27197	50	NA
GPR83	10888	37	NA
GPR84	53831	-9	NA
GPR85	54329	-71	NA
GPR87	53836	53	NA
GPR88	54112	-40	NA
GPR89A		-105	NA
GPR89B		-32	NA
GPRASP1	9737	3	NA
GPRASP2	114928	-52	NA
GPRC5A	9052	215	NA
GPRC5B	51704	54	NA
GPRC5C	55890	131	NA
GPRC5D	55507	36	NA
GPRC6A	222545	-4	NA
GPRIN1	114787	-86	NA
GPRIN2	9721	42	NA
GPRIN3	285513	-1	NA
GPS1	2873	-103	NA
GPS2	2874	-55	NA
GPSM1	26086	68	NA
GPSM2	29899	-4	NA
GPSM3	63940	16	NA
GPT	2875	88	NA
GPT2	84706	119	NA
GPX1	2876	-54	NA
GPX2	2877	-64	NA
GPX3	2878	25	NA
GPX4	2879	-23	NA
GPX5	2880	-6	NA
GPX6	257202	5	NA
GPX7	2882	2	NA
GPX8	493869	-11	NA
GRAMD1A	57655	54	NA
GRAMD1B	57476	37	NA
GRAMD1C	54762	16	NA
GRAMD2A	196996	-113	NA
GRAMD2B	65983	-6	NA
GRAMD4	23151	22	NA
GRAP	10750	83	NA
GRAP2	9402	34	NA
GRAPL	400581	59	NA
GRASP		-21	NA
GRB10	2887	36	NA
GRB14	2888	-63	NA
GRB2	2885	-35	NA
GRB7	2886	104	NA
GREB1	9687	34	NA
GREB1L	80000	-16	NA
GREM1	26585	2	NA
GREM2	64388	3	NA
GRHL1	29841	-63	NA
GRHL2	79977	-13	NA
GRHL3	57822	-43	NA
GRHPR	9380	-63	NA
GRIA1	2890	22	NA
GRIA2	2891	0	NA
GRIA3	2892	29	NA
GRIA4	2893	-6	NA
GRID1	2894	51	NA
GRID2	2895	2	NA
GRID2IP	392862	35	NA
GRIFIN	402635	-3	NA
GRIK1	2897	-17	NA
GRIK2	2898	54	NA
GRIK3	2899	3	NA
GRIK4	2900	37	NA
GRIK5	2901	53	NA
GRIN1	2902	-5	NA
GRIN2A	2903	49	NA
GRIN2B	2904	10	NA
GRIN2C	2905	49	NA
GRIN2D	2906	90	NA
GRIN3A	116443	-7	NA
GRIN3B	116444	158	NA
GRINA	2907	-14	NA
GRIP1	23426	-7	NA
GRIP2	80852	42	NA
GRIPAP1	56850	9	NA
GRK1	6011	61	NA
GRK2	156	8	NA
GRK3	157	-42	NA
GRK4	2868	-57	NA
GRK5	2869	64	NA
GRK6	2870	-76	NA
GRK7	131890	34	NA
GRM1	2911	6	NA
GRM2	2912	-25	NA
GRM3	2913	-5	NA
GRM4	2914	76	NA
GRM5	2915	-4	NA
GRM6	2916	22	NA
GRM7	2917	-26	NA
GRM8	2918	10	NA
GRN	2896	63	NA
GRP	2922	-18	NA
GRPEL1	80273	17	NA
GRPEL2	134266	-24	NA
GRPR	2925	-14	NA
GRSF1	2926	7	NA
GRTP1	79774	1	NA
GRWD1	83743	-203	NA
GRXCR1	389207	2	NA
GRXCR2	643226	-5	NA
GSAP	54103	-78	NA
GSC	145258	-41	NA
GSC2	2928	-2	NA
GSDMA	284110	67	NA
GSDMB	55876	110	NA
GSDMC	56169	10	NA
GSDMD	79792	-72	NA
GSDME	1687	-5	NA
GSE1	23199	42	NA
GSG1	83445	-19	NA
GSG1L	146395	34	NA
GSG1L2	644070	0	NA
GSK3A	2931	-43	NA
GSK3B	2932	33	NA
GSKIP	51527	-60	NA
GSN	2934	140	NA
GSPT1	2935	-73	NA
GSPT2	23708	-43	NA
GSR	2936	-121	NA
GSS	2937	-53	NA
GSTA1	2938	-25	NA
GSTA2	2939	-22	NA
GSTA3	2940	-15	NA
GSTA4	2941	-48	NA
GSTA5	221357	0	NA
GSTCD	79807	-56	NA
GSTK1	373156	-84	NA
GSTM1	2944	-54	NA
GSTM2	2946	21	NA
GSTM3	2947	0	NA
GSTM4	2948	-77	NA
GSTM5	2949	-24	NA
GSTO1	9446	-45	NA
GSTO2	119391	-66	NA
GSTP1	2950	-18	NA
GSTT2	2953	10	NA
GSTT2B	653689	11	NA
GSTT4	25774	13	NA
GSTZ1	2954	-45	NA
GSX1	219409	21	NA
GSX2	170825	10	NA
GTDC1		-35	NA
GTF2A1	2957	-37	NA
GTF2A1L	11036	26	NA
GTF2A2	2958	-79	NA
GTF2B	2959	-45	NA
GTF2E1	2960	-30	NA
GTF2E2	2961	-30	NA
GTF2F1	2962	-31	NA
GTF2F2	2963	-107	NA
GTF2H1	2965	-59	NA
GTF2H2	2966	-180	NA
GTF2H2C	728340	-163	NA
GTF2H3	2967	-123	NA
GTF2H4	2968	-70	NA
GTF2H5	404672	-38	NA
GTF2I	2969	-23	NA
GTF2IRD1	9569	-26	NA
GTF2IRD2	84163	37	NA
GTF2IRD2B	389524	120	NA
GTF3A	2971	-63	NA
GTF3C1	2975	-72	NA
GTF3C2	2976	-74	NA
GTF3C3	9330	-80	NA
GTF3C4	9329	-50	NA
GTF3C5	9328	-22	NA
GTF3C6	112495	-130	NA
GTPBP1	9567	41	NA
GTPBP10	85865	-117	NA
GTPBP2	54676	62	NA
GTPBP3	84705	-81	NA
GTPBP4	23560	-144	NA
GTPBP6	8225	-93	NA
GTPBP8	29083	-64	NA
GTSE1	51512	-67	NA
GTSF1	121355	-5	NA
GTSF1L	149699	-21	NA
GUCA1A	2978	54	NA
GUCA1B	2979	25	NA
GUCA1C	9626	1	NA
GUCA2A	2980	4	NA
GUCA2B	2981	2	NA
GUCD1	83606	-14	NA
GUCY1A1	2982	-72	NA
GUCY1A2	2977	-33	NA
GUCY1B1	2983	-52	NA
GUCY2C	2984	3	NA
GUCY2D	3000	49	NA
GUCY2F	2986	2	NA
GUF1	60558	-89	NA
GUK1	2987	66	NA
GULP1	51454	-46	NA
GUSB	2990	9	NA
GVQW2		19	NA
GVQW3	100506127	7	NA
GXYLT1	283464	-51	NA
GXYLT2	727936	73	NA
GYG1	2992	-148	NA
GYG2	8908	-89	NA
GYPA	2993	-2	NA
GYPB	2994	13	NA
GYPC	2995	27	NA
GYPE	2996	-4	NA
GYS1	2997	243	NA
GYS2	2998	-5	NA
GZF1	64412	-18	NA
GZMA	3001	0	NA
GZMB	3002	-14	NA
GZMH	2999	4	NA
GZMK	3003	-3	NA
GZMM	3004	59	NA
H1F0		107	NA
H1FNT		-11	NA
H1FOO		-18	NA
H1FX		4	NA
H2AFB1		22	NA
H2AFB2		-18	NA
H2AFB3		4	NA
H2AFJ		-25	NA
H2AFV		-29	NA
H2AFX		-120	NA
H2AFY		-77	NA
H2AFY2		-47	NA
H2AFZ		-82	NA
H2BFM		36	NA
H2BFWT		1	NA
H3F3A		-18	NA
H3F3B		-15	NA
H3F3C		-15	NA
H6PD	9563	67	NA
HAAO	23498	-54	NA
HABP2	3026	-31	NA
HABP4	22927	-86	NA
HACD1	9200	-4	NA
HACD2	201562	-67	NA
HACD3	51495	-112	NA
HACD4	401494	-7	NA
HACE1	57531	45	NA
HACL1	26061	-98	NA
HADH	3033	-74	NA
HADHA	3030	-17	NA
HADHB	3032	-7	NA
HAGH	3029	9	NA
HAGHL	84264	-78	NA
HAL	3034	-19	NA
HAMP	57817	-24	NA
HAND1	9421	22	NA
HAND2	9464	-17	NA
HAO1	54363	8	NA
HAO2	51179	-4	NA
HAP1	9001	37	NA
HAPLN1	1404	-23	NA
HAPLN2	60484	23	NA
HAPLN3	145864	16	NA
HAPLN4	404037	41	NA
HARBI1	283254	-140	NA
HARS		-120	NA
HARS2	23438	-1	NA
HAS1	3036	43	NA
HAS2	3037	53	NA
HAS3	3038	-84	NA
HASPIN	83903	-139	NA
HAT1	8520	-122	NA
HAUS1	115106	-116	NA
HAUS2	55142	-90	NA
HAUS3	79441	-21	NA
HAUS4	54930	-5	NA
HAUS5	23354	-96	NA
HAUS6	54801	-12	NA
HAUS7	55559	-159	U2904 1% and  U2932 1%
HAUS8	93323	-139	NA
HAVCR1	26762	47	NA
HAVCR2	84868	88	NA
HAX1	10456	-34	NA
HBA1	3039	96	NA
HBA2	3040	16	NA
HBB	3043	29	NA
HBD	100187828	9	NA
HBE1	3046	34	NA
HBEGF	1839	11	NA
HBG1	3047	0	NA
HBG2	3048	52	NA
HBM	3042	16	NA
HBP1	26959	185	NA
HBQ1	3049	-3	NA
HBS1L	10767	-8	NA
HBZ	3050	26	NA
HCAR1	27198	33	NA
HCAR2	338442	37	NA
HCAR3	8843	28	NA
HCCS	3052	-108	U2904 1% and  U2932 1%
HCFC1	3054	-55	NA
HCFC1R1	54985	172	NA
HCFC2	29915	22	NA
HCK	3055	24	NA
HCLS1	3059	-7	NA
HCN1	348980	-9	NA
HCN2	610	114	NA
HCN3	57657	59	NA
HCN4	10021	5	NA
HCRT	3060	-21	NA
HCRTR1	3061	2	NA
HCRTR2	3062	-13	NA
HCST	10870	25	NA
HDAC1	3065	-54	NA
HDAC10	83933	-23	NA
HDAC11	79885	61	NA
HDAC2	3066	-47	NA
HDAC3	8841	67	NA
HDAC4	9759	-16	NA
HDAC5	10014	114	NA
HDAC6	10013	48	NA
HDAC7	51564	3	NA
HDAC8	55869	-26	NA
HDAC9	9734	3	NA
HDC	3067	-42	NA
HDDC2	51020	-89	NA
HDDC3	374659	-90	NA
HDGF	3068	-61	NA
HDGFL1	154150	-18	NA
HDGFL2	84717	-12	NA
HDGFL3	50810	-35	NA
HDHD2	84064	-46	NA
HDHD3	81932	-87	NA
HDHD5	27440	96	NA
HDLBP	3069	24	NA
HDX	139324	-51	NA
HEATR1	55127	-139	NA
HEATR3	55027	-122	NA
HEATR4	399671	-20	NA
HEATR5A	25938	-117	NA
HEATR5B	54497	38	NA
HEATR6	63897	-27	NA
HEATR9	256957	7	NA
HEBP1	50865	-3	NA
HEBP2	23593	-19	NA
HECA	51696	125	NA
HECTD1	25831	-35	NA
HECTD2	143279	-23	NA
HECTD3	79654	-28	NA
HECTD4	283450	38	NA
HECW1	23072	-60	NA
HECW2	57520	-87	NA
HEG1	57493	14	NA
HELB	92797	6	NA
HELLS	3070	-158	NA
HELQ	113510	-45	NA
HELT	391723	-1	NA
HELZ	9931	112	NA
HELZ2	85441	25	NA
HEMGN	55363	24	NA
HEMK1	51409	7	NA
HENMT1	113802	-70	NA
HEPACAM	220296	19	NA
HEPACAM2	253012	-36	NA
HEPH	9843	52	NA
HEPHL1	341208	4	NA
HEPN1	641654	7	NA
HERC1	8925	41	NA
HERC2	8924	-27	NA
HERC3	8916	211	NA
HERC4	26091	11	NA
HERC5	51191	-92	NA
HERC6	55008	-178	NA
HERPUD1	9709	101	NA
HERPUD2	64224	17	NA
HES1	3280	123	NA
HES2	54626	11	NA
HES3	390992	7	NA
HES4	57801	36	NA
HES5	388585	24	NA
HES6	55502	-81	NA
HES7	84667	98	NA
HESX1	8820	-49	NA
HEXA	3073	4	NA
HEXB	3074	-27	NA
HEXD	284004	4	NA
HEXIM1	10614	-23	NA
HEXIM2	124790	-4	NA
HEY1	23462	74	NA
HEY2	23493	-127	NA
HEYL	26508	-45	NA
HFE	3077	-3	NA
HFM1	164045	-35	NA
HGD	3081	-4	NA
HGF	3082	-32	NA
HGFAC	3083	90	NA
HGH1	51236	-196	NA
HGS	9146	20	NA
HGSNAT	138050	26	NA
HHAT	55733	76	NA
HHATL	57467	3	NA
HHEX	3087	-105	NA
HHIP	64399	22	NA
HHIPL1	84439	28	NA
HHIPL2	79802	-28	NA
HHLA1	10086	-5	NA
HHLA2	11148	71	NA
HHLA3		49	NA
HIBADH	11112	-26	U2904 1% and  U2932 1%
HIBCH	26275	-109	NA
HIC1	3090	149	NA
HIC2	23119	43	NA
HID1	283987	11	NA
HIF1A	3091	-149	NA
HIF1AN	55662	-34	NA
HIF3A	64344	81	NA
HIGD1A	25994	-117	NA
HIGD1B	51751	2	NA
HIGD1C	613227	2	NA
HIGD2A	192286	-18	NA
HIGD2B	123346	21	NA
HIKESHI	51501	-55	NA
HILPDA	29923	301	NA
HINFP	25988	72	NA
HINT1	3094	-9	NA
HINT2	84681	-87	NA
HINT3	135114	7	NA
HIP1	3092	-40	NA
HIP1R	9026	-41	NA
HIPK1	204851	13	NA
HIPK2	28996	3	NA
HIPK3	10114	63	NA
HIPK4	147746	-38	NA
HIRA	7290	-115	NA
HIRIP3	8479	-69	NA
HIST1H1A		-14	NA
HIST1H1B		-92	NA
HIST1H1C		44	NA
HIST1H1D		-3	NA
HIST1H1E		-30	NA
HIST1H1T		18	NA
HIST1H2AA		0	NA
HIST1H2AB		-66	NA
HIST1H2AC		77	NA
HIST1H2AD		-6	NA
HIST1H2AE		5	NA
HIST1H2AG		6	NA
HIST1H2AH		-57	NA
HIST1H2AI		-42	NA
HIST1H2AJ		-60	NA
HIST1H2AK		23	NA
HIST1H2AL		-61	NA
HIST1H2AM		-50	NA
HIST1H2BA		-7	NA
HIST1H2BB		-49	NA
HIST1H2BC		16	NA
HIST1H2BD		146	NA
HIST1H2BE		76	NA
HIST1H2BF		8	NA
HIST1H2BG		30	NA
HIST1H2BH		39	NA
HIST1H2BI		-63	NA
HIST1H2BJ		-18	NA
HIST1H2BK		-68	NA
HIST1H2BL		-46	NA
HIST1H2BM		-74	NA
HIST1H2BN		48	NA
HIST1H2BO		-47	NA
HIST1H3A		-56	NA
HIST1H3B		-76	NA
HIST1H3C		-70	NA
HIST1H3D		-23	NA
HIST1H3E		49	NA
HIST1H3F		-30	NA
HIST1H3G		-16	NA
HIST1H3H		-54	NA
HIST1H3I		-44	NA
HIST1H3J		-77	NA
HIST1H4A		-91	NA
HIST1H4B		-32	NA
HIST1H4C		-34	NA
HIST1H4D		-35	NA
HIST1H4E		2	NA
HIST1H4F		-19	NA
HIST1H4G		-4	NA
HIST1H4H		43	NA
HIST1H4I		4	NA
HIST1H4J		-34	NA
HIST1H4K		-10	NA
HIST1H4L		-13	NA
HIST2H2AA3		38	NA
HIST2H2AA4		72	NA
HIST2H2AB		-53	NA
HIST2H2AC		-61	NA
HIST2H2BE		63	NA
HIST2H2BF		-14	NA
HIST2H3C		-19	NA
HIST2H3D		-77	NA
HIST2H3PS2		-68	NA
HIST2H4A		-21	NA
HIST2H4B		42	NA
HIST3H2A		29	NA
HIST3H2BB		73	NA
HIST3H3		22	NA
HIST4H4		34	NA
HIVEP1	3096	14	NA
HIVEP2	3097	152	NA
HIVEP3	59269	-37	NA
HJURP	55355	1	NA
HJV	148738	-2	NA
HK1	3098	173	NA
HK2	3099	372	NA
HK3	3101	15	NA
HKDC1	80201	66	NA
HKR1		14	NA
HLA-A	3105	145	NA
HLA-B	3106	151	NA
HLA-C	3107	108	NA
HLA-DMA	3108	3	NA
HLA-DMB	3109	-67	NA
HLA-DOA	3111	-9	NA
HLA-DOB	3112	-80	NA
HLA-DPA1	3113	-45	NA
HLA-DPB1	3115	-20	NA
HLA-DQA1	3117	7	NA
HLA-DQA2	3118	-10	NA
HLA-DQB1	3119	54	NA
HLA-DQB2	3120	29	NA
HLA-DRA	3122	-8	NA
HLA-DRB1	3123	86	NA
HLA-DRB5	3127	-2	NA
HLA-E	3133	96	NA
HLA-F	3134	53	NA
HLA-G	3135	145	NA
HLCS	3141	-77	NA
HLF	3131	-22	NA
HLTF	6596	-22	NA
HLX	3142	-16	NA
HM13	81502	-21	NA
HMBOX1	79618	128	NA
HMBS	3145	-178	NA
HMCES	56941	-84	NA
HMCN1	83872	-38	NA
HMCN2	256158	49	NA
HMG20A	10363	-6	NA
HMG20B	10362	12	NA
HMGA1	3159	-45	NA
HMGA2	8091	-17	NA
HMGB1	3146	-111	NA
HMGB2	3148	1	NA
HMGB3	3149	-110	NA
HMGB4	127540	-1	NA
HMGCL	3155	147	NA
HMGCLL1	54511	71	NA
HMGCR	3156	-3	NA
HMGCS1	3157	-15	NA
HMGCS2	3158	-40	NA
HMGN1	3150	-23	NA
HMGN2	3151	-61	NA
HMGN3	9324	-93	NA
HMGN4	10473	2	NA
HMGN5	79366	-131	NA
HMGXB3	22993	-33	NA
HMGXB4	10042	-19	NA
HMHB1	57824	5	NA
HMMR	3161	-56	NA
HMOX1	3162	101	U2904 1% and  U2932 1%
HMOX2	3163	-115	NA
HMSD	284293	-30	NA
HMX1	3166	9	NA
HMX2	3167	0	NA
HMX3	340784	23	NA
HNF1A	6927	52	NA
HNF1B	6928	38	NA
HNF4A	3172	10	NA
HNF4G	3174	-67	NA
HNMT	3176	-1	NA
HNRNPA0	10949	-72	NA
HNRNPA1	3178	-35	NA
HNRNPA1L2	144983	-64	NA
HNRNPA1P48		-2	NA
HNRNPA2B1	3181	-74	NA
HNRNPA3	220988	-76	NA
HNRNPAB	3182	-171	NA
HNRNPC	3183	-23	NA
HNRNPCL1	343069	2	NA
HNRNPCL2	440563	-16	NA
HNRNPCL3	649330	-12	NA
HNRNPCL4	101060301	3	NA
HNRNPD	3184	-73	NA
HNRNPDL	9987	-65	NA
HNRNPF	3185	-92	NA
HNRNPH1	3187	-21	NA
HNRNPH2	3188	-34	NA
HNRNPH3	3189	-35	NA
HNRNPK	3190	-13	NA
HNRNPL	3191	-54	NA
HNRNPLL	92906	-20	NA
HNRNPM	4670	-94	NA
HNRNPR	10236	-105	NA
HNRNPU	3192	-64	NA
HNRNPUL1	11100	-15	NA
HNRNPUL2	221092	25	NA
HNRNPUL2-BSCL2	100534595	11	NA
HOGA1	112817	-26	NA
HOMER1	9456	-21	NA
HOMER2	9455	5	NA
HOMER3	9454	-21	NA
HOMEZ	57594	-32	NA
HOOK1	51361	0	NA
HOOK2	29911	73	NA
HOOK3	84376	25	NA
HOPX	84525	-45	NA
HORMAD1	84072	-18	NA
HORMAD2	150280	-5	NA
HOXA1	3198	-103	NA
HOXA10	3206	-81	NA
HOXA11	3207	-67	NA
HOXA13	3209	139	NA
HOXA2	3199	-13	NA
HOXA3	3200	-9	NA
HOXA4	3201	72	NA
HOXA5	3202	10	NA
HOXA6	3203	39	NA
HOXA7	3204	-89	NA
HOXA9	3205	-66	NA
HOXB1	3211	-10	NA
HOXB13	10481	-24	NA
HOXB2	3212	-79	NA
HOXB3	3213	-5	NA
HOXB4	3214	-41	NA
HOXB5	3215	-17	NA
HOXB6	3216	-37	NA
HOXB7	3217	-31	NA
HOXB8	3218	-6	NA
HOXB9	3219	57	NA
HOXC10	3226	-12	NA
HOXC11	3227	-45	NA
HOXC12	3228	-61	NA
HOXC13	3229	-62	NA
HOXC4	3221	-59	NA
HOXC5	3222	-65	NA
HOXC6	3223	-25	NA
HOXD1	3231	68	NA
HOXD10	3236	82	NA
HOXD11	3237	64	NA
HOXD12	3238	-18	NA
HOXD13	3239	-32	NA
HOXD3	3232	43	NA
HOXD4	3233	-14	NA
HOXD8	3234	7	NA
HOXD9	3235	41	NA
HP	3240	9	NA
HP1BP3	50809	-20	NA
