gene	transcript_id	xref_id	AP-1	AP-2	AP-3	AP-4	AP-7	AP-8	AP-9	AP-10	AP-11	AP-12	AP-13	AP-14	AP-15	AP-16	AP-17	AP-18	AP-20	AP-21	AP-22	AP-23	CC-1	CC-2	SDL-1	SDL-2	SDL-3	SDL-4	SDL-5	DV-FL-1	DV-FL-2	DV-FL-3	DV-FL-4	DV-FL-5	DV-FL-6	DV-EB-1	DV-EB-2	DV-EB-3	DV-EB-4	DV-EB-5	DV-EB-6	DV-EB-7	DV-EB-8	DV-EB-9	DV-EB-10	DV-LF-0	DV-LF-1	DV-LF-2	DV-LF-3	DV-LF-4	DV-LF-5	DV-LF-6	DV-LF-7	DV-LF-8	DV-LF-9	DV-LF-10	DV-LF-11	DV-LF-12
AT5G40140			2.90125	3.26446	1.25209	11.1151	0	0.0728868	0	9.87759	8.39651	6.87736	3.022	4.08852	6.61013	3.92018	6.38907	13.364	4.91888	4.24941	5.46016	3.68159	2.05508	2.11615	3.73298	7.99971	5.64032	9.18409	4.20084	6.42529	12.7748	12.8201	7.23853	5.77936	7.31885	11.3484	11.7111	11.1113	9.64925	3.84195	0.325362	0.282214	0.148524	0.175989	0.105784	4.09365	6.59362	4.53749	5.39202	5.4163	3.63337	4.39609	2.48399	5.48798	3.6709	4.33412	4.72588	4.46135
AT5G40150			0.356301	0.533613	0.290516	19.4665	0.0147772	0.0318893	0	5.85867	7.55424	5.54331	3.12574	3.83024	12.3781	1.08877	8.21847	22.2232	2.33872	3.27465	4.52732	3.14621	7.88604	2.71739	11.2689	15.6721	3.82972	11.9359	10.1979	7.04736	7.19075	7.24591	4.93397	5.05678	6.56077	21.6481	19.1762	20.7108	20.1308	10.8489	1.94311	1.57306	2.75952	1.42313	1.19381	0.68396	2.63943	1.73467	3.45919	3.68652	3.31015	4.19006	3.42157	6.91351	3.97432	5.02559	4.89633	4.61079
AT5G40153			0.907528	0.266566	0.172556	1.06006	0	0	0.727097	0.838828	2.4529	1.42614	0	0	0.931405	0.340341	0.593481	3.1949	8.99557	3.31464	1.60387	0.965996	0	1.10508	0.425826	0.364484	0.764257	0	0	0.718256	0.352201	0.339682	0	0.362068	0	0	0.33572	0.300399	0.645779	0.337283	0	0	0	0	0	0	0.713943	0.377632	0	0	0	0.254385	0	0	0.381974	0	0	0
AT5G40155			32.2623	28.0795	152.697	14.5452	0	0	228.33	0.164176	0	0	0	0	0	0.773404	0	0.984646	0.4655	1.35456	0.139393	0	0	0.166068	0	0	0	0	0	0.663305	3.25341	4.23312	23.6375	82.7731	51.009	20.9606	14.4827	7.27254	7.26538	35.9965	218.654	121.8	17.467	4.31948	1.98954	0.164151	0	0	0	0	0	0	0	0	0	0.170044	0	0
AT5G40160			13.30559	9.86705	3.23724	27.14836	8.602899	8.22347	0.11575	27.15025	29.21869	35.87461	33.42221	34.4797	44.9955	21.40997	9.40059	20.99392	6.6772	19.17881	13.61296	7.62577	28.8609	31.175	36.6723	26.47464	8.76217	11.85796	47.671	21.44805	23.84847	22.68392	25.28603	19.26863	23.3048	36.7518	35.53899	28.694671	22.4697	17.2395	4.18505	4.7545709	5.37903	1.8192	1.7668707	13.88671	43.37732	37.8207	46.927	47.7722	39.71299	38.16317	35.55837	35.72696	36.7963	45.9195	45.36783	69.37365
AT5G40170			106.115	77.2181	19.5547	12.4707	0.220988	0.186589	0	20.0216	23.6596	38.4002	34.0972	27.3549	31.5601	43.602	12.7683	15.8218	23.663	24.0314	10.973	33.7315	2.92425	94.4994	17.7138	21.1618	13.0563	10.4903	17.0938	25.5732	22.5728	19.5083	22.344	28.3838	30.3285	2.14655	1.96643	1.96194	5.41614	6.34123	0.109015	0.162313	0.723108	0.260297	0.0604523	120.757	85.0841	90.6648	96.1704	92.0032	77.533	75.7809	56.5532	37.0602	88.4201	47.1166	39.6001	14.7618
AT5G40180			5.96383	4.01183	1.41961	1.60954	0	0	0	0.613273	0.617973	1.78845	1.97628	1.39989	1.08838	1.86084	0.52447	1.67741	2.75633	1.49603	0.730198	1.40069	0.344778	5.6347	1.22712	0.359882	0.493772	0.190504	0.38602	2.71306	3.33409	1.74414	1.18472	2.5259	0.875841	0.141926	0.16535	0.212528	0.0767413	0.480773	0	0	0.548571	0	0.035005	2.27172	2.0367	1.85996	2.07497	1.90558	3.2659	2.14429	4.60807	1.73298	4.23038	2.23004	2.08803	0.812121
AT5G40190			23.4444	23.2232	7.88388	43.2941	12.2	16.3896	0.827003	59.5565	63.5366	46.9106	35.7864	39.0249	45.0242	23.7007	37.6992	27.8147	23.2751	32.2392	37.0866	30.8029	49.9959	71.74	12.4741	31.1	32.5905	34.3245	27.6766	39.5344	42.4959	43.9493	42.0362	30.4868	31.7001	46.3756	40.562	43.1323	58.2128	62.4518	41.0327	38.0153	41.167	20.1792	24.2625	25.3882	42.3232	36.2605	40.1316	43.4066	38.5026	34.2201	36.783	37.4683	39.0418	33.0944	33.1754	32.8026
AT5G40200			13.8023	16.861	7.25488	46.5411	11.6225	13.202	5.01215	24.2559	25.3679	16.9391	13.5489	13.3114	19.1467	10.7185	36.0206	15.8551	11.0877	15.1925	35.3294	40.8861	103.317	49.4105	11.7084	27.2202	30.7536	43.1254	19.5735	46.0861	50.9021	47.8346	32.2521	30.8162	31.9709	44.833	41.5868	32.484	32.2375	34.4074	4.58239	4.5315	5.25447	2.00305	2.18052	16.3594	22.8147	26.386	23.0147	24.7413	19.6012	20.1681	19.2196	21.23	22.3926	25.7501	28.0083	33.0832
AT5G40210			3.54344	4.00417	0.985711	10.4061	0	0	0	1.97834	3.15545	1.15692	0.0804755	0.200037	0.564113	7.25984	1.42171	7.30563	2.61372	10.5269	0.0301537	1.5856	0.0629758	0.0348628	0.139496	0.365497	3.08591	2.16231	0.171902	5.74685	4.28265	3.18855	7.24458	5.24301	8.94018	3.99668	4.9393	5.10577	2.35051	1.28247	0	0.054744	0.0568265	0	0.0457037	1.22772	0.633988	1.62609	0.555519	0.674627	0.356572	0.196991	0.144831	0.193378	0.251831	0.743523	0.886128	0.906104
AT5G40220			0	0.0441731	0	0.0878277	0	0.0347112	0	0	0	0.0399019	0	0	0.0519196	0	0	0	0.116239	0.193815	0.149353	0.307494	0.306742	0.115794	0	0	0	0	0	2.50514	7.53374	0.995483	0.173486	0	0	0	0	0	0	0	0	0	0.0892785	0	0.094523	0.111018	0	0	0	0	0	0	0	0	0.0592641	0	0	0
AT5G40230			2.9383	3.35166	0.336356	1.68747	0.131338	0.105262	0	5.57224	3.43198	1.18366	0.498151	1.27069	3.42832	4.25297	13.273	1.35498	2.30493	3.33471	0.0566494	19.7576	2.69712	15.9548	0.133534	2.9944	7.73646	8.92692	0.110616	3.09358	3.5183	2.09564	1.01518	1.60156	1.25665	1.22434	1.27789	1.07216	2.14039	3.72534	2.18612	3.13118	2.28896	1.11232	0.918149	14.7618	4.0748	6.40073	1.18078	2.20071	1.05369	0.68719	0.78243	1.03493	0.966545	0.51655	1.00327	0.772284
AT5G40240			35.43504	50.890118	6.089519	13.66201	1.28498	1.444666	0.216618	11.91538	10.71551	37.33279	4.930131	7.284261	8.60177	80.29659	41.8809	8.52938	40.4132	52.13731	5.63915	84.111741	7.1241	107.4951	1.930628	12.42088	37.311044	30.32563	4.227159	18.20549	16.17332	13.846231	11.02406	11.68456	15.68711	10.88224	10.99749	9.32798	4.296328	4.51589	1.170494	1.110406	0.870113	0.669202	1.142738	108.410118	49.34463	44.54849	21.43459	20.14225	13.45945	9.66566	6.41408	12.16724	10.14665	7.99349	9.0604	7.22949
AT5G40250			16.6285	16.2232	5.15441	25.8851	10.9981	17.7665	0	40.2596	38.2371	23.3601	9.94978	11.9137	16.3468	15.1894	23.302	27.6398	35.5129	42.6297	10.6683	31.4162	26.2839	77.1817	9.91382	33.5618	18.4243	27.439	14.2402	39.0555	39.6591	27.3856	24.8564	22.5573	22.2556	28.5497	28.2218	26.9921	33.9861	35.14	7.05182	6.56262	5.6404	2.53286	3.11432	9.82468	12.1053	12.6099	14.6378	12.7112	12.4724	12.4454	9.3729	13.0927	11.0861	15.0062	15.5322	15.6663
AT5G40260			0.212778	0.675847	1.42139	11.5199	0	0.0388424	1.500415	0	0	0	0	0	0	0.305221	0	0	0.251994	0	0	0	47.35544	42.3587	0	0	0	0.0631583	0	88.804965	256.47886	505.5935	120.19018682	11.955473	10.58782	17.8788	12.2886	9.39839	32.1544	34.8362	19.6254	5.868045	0.913424	0.4714319	0.3122556	0.185869	0	0	0	0	0	0	0	0	0.0682086	0	0.0533521	0.0635763
AT5G40270			10.294082	13.664061	6.37085	18.953851	8.522394	9.59865	1.98331	20.406936	19.3977	16.190913	5.7674	6.658791	12.170346	24.369015	14.239978	14.6679	10.0275	17.1626	20.926593	12.747168	41.914711	56.204952	4.14193	6.950942	20.712821	10.5869	6.007931	31.962986	39.63123	34.729497	23.636611	17.915653	16.5623	14.550284	14.72532	13.561283	13.951206	14.176743	1.52508	2.32306	2.16574	1.11329	0.78527	22.077683	12.7862	11.3087	12.085947	12.3053	10.7661	9.510378	7.93974	6.33612	8.757666	9.37161	10.005468	8.99646
AT5G40280			9.51466	9.999409	2.211288	21.82574	6.52966	5.86754	0.0283832	18.01495	17.91663	18.87406	9.355078	14.25795	15.5054	11.92996	17.572861	14.3702	10.212	15.82679	14.53267	24.126823	22.48313	28.95128	6.863609	14.761431	15.543766	20.5714	11.43835	22.137279	20.23714	22.01881	15.65107	12.77441	15.43663	19.63269	18.5734	14.155312	14.0479	13.8847	2.7695740304	2.61045	2.99176	1.50955	1.832349	19.26504	15.86055	14.746048	14.51255	14.145933	12.36074	11.212892	11.728227	12.47353	13.801118	11.30286	13.05922	13.6649
AT5G40290			0	0.0335966	0.314853	0.0344963	0	0	0.0838134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0429176	0.598359	0.978626	2.11002	0.339243	0.0469554	0.105633	0.0404705	0.0715757	0.150988	0.078148	0	0	0	0.090574	0.0371658	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G40300			11.3118	11.1744	4.12443	28.7822	7.38965	9.87002	0	19.1699	17.4984	18.3137	9.88161	10.4394	11.5005	14.183	17.7859	11.5078	10.9126	15.8307	13.8603	29.0701	26.0904	42.5488	6.10066	11.9127	14.3399	18.7275	9.6343	27.4205	25.8775	21.213	20.1609	17.6601	19.9367	19.6816	19.0657	18.1879	19.3156	17.4432	3.15979	2.74652	4.23364	1.57223	2.58555	30.1042	22.7454	25.3807	20.5248	18.1949	17.3769	16.3732	12.5563	13.3289	16.4099	15.419	15.6159	15.52
AT5G40310			0	4.647324	0	0	0	0	0	0	0	0.11185	0.0361092	0.116057	0	0.261458	0	2.69817	1.37412	1.533814	0	0	0	0	0.0397872	0	0	0	0	0.0453866	0.155979	0	0	0.270156	0.0425979	0	0.0436439	0.09922	0.24502	0.0430426	0	0	0	0	0	0.82967	0	0.0472065	0.172659	0.142313	0.160275	0.0564116	0	0	0	0	0	0
AT5G40315			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G40320			0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00889	0	0	0	0	0.579174	0.363924	0.0285643	0	0.0277931	0.487757	2.56875	0	0.0564674	0	0.0265109	0	0	0	0	0	0	0.0746165	0.233817	0	0.132215	0.319671	0.120348	0.0368465	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G40330			0.100696	4.30989	0.0925839	0.0939196	0.202133	0.149818	0	1.07271	0.535163	5.23538	1.41784	2.6589	2.05032	0.613839	8.25305	0.418505	0.558515	1.1232	0	2.90268	0	0.418983	0.391234	0.352772	4.40487	11.897	8.79878	0.231179	0.354379	0.166463	0.240756	0.526142	0.192751	0	0.0541075	0.147793	0.20416	0.268253	0	0	0	0	0	0.464968	0.758376	0.538938	1.46366	1.53335	1.55636	3.01737	1.04835	3.06209	5.76554	7.91234	9.28921	12.7408
AT5G40340			50.14291	49.591659	17.625758	66.8643	24.561143	39.1424	2.6062717239	29.692274	29.5301	31.1372	27.456774	29.9726	50.640197	36	27.575876	19.1162	103.35564	57.2896	83.3969	113.63679	51.786734	67.128943	31.09317	42.9935	32.722279	35.577287	32.198612	78.599	62.933544	67.6166	68.9876	52.1695	51.2935	30.6899	32.923	23.1985205	20.4973	10.8257	0.29076000303121	0.427172	0.950895	0.442541	0.350908	32.373604	33.113919	23.9793	26.1794	26.8583	22.5224	22.334785	19.795	27.1788	27.5392	21.8749	24.2801	27.36283
AT5G40350			469.114	50.3188	137.5484	7.15995	0	0	0.2903734	0	0	0	0	0	0	0.41722	0	0.6634126	1.03903	0	0	0	0	0	0	0	0	0	0	0	0.180507	4.89424	53.1946	149.3865	111.5968	0.5937786	0.0572808	0.0504539	0	0.0549385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G40360			64.1221	5.04956	25.8155	0.473407	0	0	0	0	0.0337606	0	0	0	0	0	0	0	0.0376403	0.0932318	0	0.0331659	0	0	0	0	0	0	0	0	0	0.54975	2.5624	18.0688	11.3987	0	0.0681472	0.0611976	0.0961515	1.31165	0.915073	2.15877	1.62731	0	0.0180487	0.0347521	0	0.0372349	0	0	0	0	0	0	0	0	0	0
AT5G40370			452.72293	718.98905	176.788857	114.123	145.6982	162.438225	30.4217	381.68038	257.653953	544.50461	307.543292	359.59617	422.658574	787.306091	200.517208	137.935492	1014.81436	676.84318	64.729948	145.934203	299.074008	226.53935	195.708234	305.729737	208.701853	209.776099	140.947751	126.770919	145.60482	194.81466	210.56372	181.246522	223.865	85.2543	98.62923	106.050721	132.436	202.615495	50.5627	41.3119	34.3132	18.4854	18.2584	759.73591	292.29423	533.93564	416.02561	420.06465	390.19673	273.22388	209.882126	147.46206	220.22431	134.491337	139.48223	108.629
AT5G40380			6.11211	15.699972	4.805439	8.19931	0.0305475	0	0.1805175775	10.220415	4.986639	4.90033	31.95002	28.933532	11.502096	1.046355	0	2.634082	16.137272	5.290126	0	0	0.0238749	0	13.273115	6.523529	0	0.13769215	13.97796	6.270238	6.58656	9.238794	11.64816	9.772265	9.832827	6.95615	7.851986	6.382386	8.07285	5.683555	0.6798267098	0	0.1828888	0.0888362	0.1554454	0.459402	5.786454	2.70871	4.67607	5.462771	6.003312	5.14434400068443	4.41852	23.77497	9.737736	6.911689	6.460875	10.427852
AT5G40382			0.152724	3.04149	0	0	120.421	152.211	0	1.23162	0.344155	1.57504	0.40779	0.318077	0.361485	1.52805	0	2.41948	3.01371	1.89805	0	0.378673	3.03611	1.95766	0.315643	1.05466	0	0	0.50776	0.684379	0.44376	1.22243	1.27814	1.01467	0.684528	0.168307	0.214511	0.544707	0.725275	0.589677	0	0.338819	0.943849	0.715796	1.56565	0.421052	0.211835	0.82006	0.389998	0.210315	0.205221	0.460762	0.666088	0.773832	0.200718	0.400564	0.748243	0.797547
AT5G40390			0.400701	6.20684	0.86317	4.40469	0.295326	0.1696	0.0881854	2.91883	3.79996	1.85497	38.65	20.684	12.1775	2.56241	32.1706	5.66489	5.35238	13.2402	1.53344	22.8838	0.914286	1.13936	6.00023	29.5526	61.5072	59.584	7.86043	4.62935	2.69016	2.3988	8.19874	4.69836	9.05342	3.92185	3.92328	4.94669	6.52724	3.77007	0.387077	0.110975	0.619022	0.35278	0.515941	11.1333	7.80377	13.1279	9.8722	12.1947	13.2721	12.2434	9.2718	8.69691	10.2956	7.76835	7.54231	7.40018
AT5G40400			1.03385	1.35321	1.070626	6.033337	0.8732645	1.878335	0.397636	2.924741	2.74337	2.47883	0.988941	1.09054	1.142265	1.547794	2.63534	2.0688	1.388754	1.808205	4.25572	1.597883	2.6113	2.096167	0.645606	2.6201	1.745746	2.651524	1.54917	6.506905	6.1079	5.09768	3.769508	3.53216	4.308471	5.56371	4.600538	4.432711	2.929058	2.43535	0.19442	0.47658	0.228331	0.149844	0.151577	1.478601	2.834051	2.69045	2.787294	2.493752	1.606934	2.138459	1.48498	2.767436	2.31134	3.252798	3.16199	3.179863
AT5G40405			0.820406	0.956047	0.328586	5.14547	0.486944	1.039361	0	1.911627	2.260727	1.524368	0.780205	0.785429	1.763545	1.43727	3.153452	1.890721	0.9456366	1.239734	3.81173	3.27847	4.95059	4.08901	0.660594	3.577239	1.68124	4.34257	1.510281	5.92142	4.58748	5.33528	3.54474	2.715354	2.4271	3.704839	3.31786	2.79607	2.139675	1.560661	0.481346	0.3663183	0.303438	0.074108	0.143445	1.128102	1.961172	1.473353	1.876549	1.88026	1.4648699437	1.633332	1.37595628	1.210308	1.780795	1.5142406	2.274903	2.917394
AT5G40410			0.0921933	0.182782	0.0606399	1.89196	0.1459	0.300426	0	1.3793	0.768188	0.466912	0.348671	0.257026	0.568729	0.450153	0.640576	0.268573	0.480499	0.592671	1.68652	0.929725	1.74749	1.78086	0.331325	0.786929	0.146181	0.688809	0.325483	2.00765	1.32303	1.42434	1.26292	1.36207	1.14931	1.37115	1.28492	1.0648	0.884459	1.0917	0.179455	0.134809	0.184939	0.0856043	0.0912735	0.564863	1.02718	0.543644	0.654836	1.135	0.575964	0.46343	0.369142	0.718064	0.563905	0.591766	0.874115	0.978819
AT5G40420			0	0.0834343	0.413767	0.250247	8588.62	7419.95	0.139695	0	0.191669	0	0.040667	0.08592	0	0.10027	0	0.0467158	41.1388	32.3706	0	0	0.0485553	0.0524957	0	0.0504937	0	0.050959	0	0.236119	0.055498	0	0	0	0	0	0.0539871	0	0	0.903965	24.7296	231.263	1814.88	2086.85	2614.11	0.0526828	0	0	0	0.108673	0	0	0	0	0.0554455	0.0523189	0	0
AT5G40430			0	0	0	0	0.0485652	0	0	0.175177	0.078351	0	0	0.0692228	0	0.0837199	0	0	0.791004	0.148022	0	0	0.793175	2.33214	0	0	0	0	0	0.176677	1.13268	0	0	0.178187	0	0.143875	0.0832256	0.071966	1.1544	3.87011	0.891866	0.645647	0	0	0	0	0	0	0.0793365	0.0864501	0	0	0	0	0.0887732	0	0	0
AT5G40440			17.1563302	14.215615	5.83357	21.103102	6.9279879	6.48018	2.6131405	15.6350841040457	16.8981829	10.00965	3.497547	6.66066	8.3176807	10.750228	9.874825	18.077689	6.732555117215	12.423952	11.933714	9.79862	12.0011271	25.192311	2.83109	8.845115	8.40104	9.9901354	6.1194813	23.361569	26.725252256	26.725246	22.774913	18.225203	20.65134	20.909206	18.5876334	15.6907957	10.785583939	8.48034	0.956562	1.190481	1.40647	1.13958	1.290158	10.306106	9.80404	9.91601	8.725228	9.036451	9.610503	8.164192	6.716533519	8.95685	10.1877	14.510704	14.098588	15.5130128
AT5G40450			174.1422	204.3206	40.28824	9.6208	0.00840485	0.14583	0.0512572	225.4237	225.3734	157.246	185.7601	250.1773	365.0529	101.4958	116.7876	30.58092	332.3142	172.397	0.0986667	127.5933	0.330379	104.3886	175.6027	150.91624	251.4393	102.8051	166.4549	9.78544	14.90125	23.1526	42.75365	71.309	70.7276	3.531738	5.35909	6.026592	9.07645	4.24841	0.0131505	0.00970642	0.0206622	0.0340463	0.00877657	196.4629	304.2604	196.773	278.6711	266.8754	221.7115	236.0203	157.8158	186.6018	194.5211	81.2157	60.57012	17.70508
AT5G40460			6.96353	20.0017	4.28085	19.8712	0.835965	0.644382	0.246035	1.54943	1.29856	0.218672	7.65327	2.21788	4.90796	1.56943	7.47603	4.60674	19.3165	6.72644	5.46842	7.49071	4.10263	3.59101	4.58874	11.3489	3.39162	4.59365	3.11464	27.4726	23.6659	20.4479	11.9004	7.67694	6.09793	7.97778	9.44992	8.0216	1.54862	1.40224	2.43579	1.244	1.00897	0.525665	1.00134	2.08615	2.43628	2.98022	3.17584	2.71832	1.55168	1.40421	1.05281	1.275	2.40257	1.60442	1.12789	2.69439
AT5G40470			7.19103	6.90881	1.21078	3.08165	5.12457	8.69104	0	12.1275	13.0618	10.3535	4.70622	4.29621	5.73481	10.4977	10.4781	6.13933	4.90276	6.5923	3.97531	3.29231	3.71117	10.9554	2.87743	5.20298	15.3925	8.37285	3.30558	12.795	18.1634	8.659	7.45865	5.98832	5.90814	3.4431	4.48257	3.80427	4.25176	4.09179	0	0.098597	0.413741	0.246156	0.282977	14.2247	24.1149	21.415	18.6736	18.127	14.7241	14.4878	11.0764	5.80553	9.68833	11.462	11.1449	6.99511
AT5G40480			1.87578	2.56875	0.647052	32.0009	2.12149	1.32906	0.0130731	18.7916	16.3073	6.12541	2.72952	4.18926	7.93316	5.94067	16.423	5.46851	2.40594	3.89332	36.5245	23.9194	48.8572	20.4063	5.98846	12.2229	10.4905	22.8262	10.1	20.7353	20.4986	20.18	15.6552	16.2668	18.8946	17.5437	16.2325	9.26556	11.3821	11.8689	1.42183	1.16267	1.1118	0.305797	0.258885	5.51739	7.84606	6.88647	12.2024	10.0248	6.5557	7.54861	5.26589	7.72804	12.5562	12.279	13.7643	18.4719
AT5G40490			4.809637	6.040929	3.249011	24.67754	7.106654	14.080668	1.28882	16.592167	14.50796	8.45944	5.260565	5.973897	11.06237	7.96433	17.361727	6.022055	7.910172	10.37573	35.99936	28.68099	54.20483	28.85678	9.158698	22.78243	10.158006	23.13581	16.56526	29.2986	37.11708	28.7548	18.01475	17.20426	19.94472	19.70586	21.52651	13.560102	13.970211	14.886654	3.33367	1.77417	1.88686	1.62561	0.47125	7.960588	18.67159	14.59442	13.62463	14.5294	9.97257	10.943724	13.06226	11.723037	12.88734	14.873	17.15708	18.85318
AT5G40500			24.56577	43.7915	9.06801	20.25458	2.334412	1.764359	0.578152	30.2946	27.6855	64.1476	68.1433	80.2386	48.3425	36.011	5.41517	58.3469	14.93332	43.0759	0.769955	5.00897	1.85995	4.121913	34.9731	16.46465	2.138667	2.52461	38.2202	26.2464	27.1751	25.76701	21.1089	18.1533	29.6067	18.67725	21.24232	24.33279	19.55536	10.16729	1.21548	3.482855	3.151641	0.673299	2.101094	26.22381	49.8472	41.3193	56.3002	56.1047	66.4124	58.344	69.8046	81.44	71.1764	66.3964	70.1574	89.2621
AT5G40510			0.102733	0.487641	0.0281758	0.125879	0.0435515	0.149517	0	0.275001	0.286143	0.165628	0	0.107268	0.175697	0.599005	81.894876	0.822342	0.337972	0.202789	0	25.113848	0	0.0820677	0.0977528	1.05781	123.9685	87.407839	0.204767	1.033599	0.434429	0.188891	0.0812396	0	0.128975	0.0645392	0.0759373	0.032967	0.0693439	0.251869	0	0.0599815	0	0	0	1.15397	0.465233	0.760431	0.361917	0.195697	0.242142	0.335022	0.164558	0.108069	0.200309	0.150375	0.147017	0.223792
AT5G40520			7.99166	7.29845	1.96547	10.69014	2.794206	4.198306	0	8.229649	6.87107	13.45307	5.20157	6.582118	6.49489	10.28811	6.74799	8.1286	5.75897	7.45985	28.64765	8.29897	16.17145	16.90023	3.858296	6.80039	6.59366	7.69375	6.979789	12.56508	15.22722	10.70825	8.613849	7.136432	8.39727	9.91821	10.27123	8.7647	5.72284	5.65996	0.37968855	0.189658	0.3348932	0.2037671	0.22782900006361	10.15011	11.13284	9.66844	8.28884	10.1937	7.05596	7.83801	7.035741	9.17579	8.98633	9.22369	10.34853	10.35253
AT5G40530			6.96109	8.343765	2.03298	24.499383	2.378662	4.01479	0.205191	16.433887	15.79484	10.445344	4.886936	8.032349	10.153314	7.019562	18.00256	8.21083	7.155627	9.71803	21.13445	23.64146	50.0392	37.11513	7.170612340804	11.29116	13.058019	22.77412	11.10094	23.24172	30.418216	24.562608	14.73448	14.838609760325	15.14352	22.579201	24.10682	13.22788	14.280874	13.203615	2.2907	2.91445	3.22954	1.01616	2.02132	9.560552	16.877036	17.70182	16.030188	16.12935	11.0931319	11.191299	12.278758	15.662993	16.068067	17.636672	18.339154	25.479311
AT5G40540			2.713261	3.484875	1.51925	5.9598765	8.0918322	6.4025914	0.0885467	0.97639	0.6774792	1.450963	31.42999	25.437461	15.927604	4.384741	15.960725	2.35361	0.6418026427	0.577296	8.685673	44.687552	12.546948	23.630966	2.697134	14.115127	11.940818	14.784389	7.311722	16.157493	9.118588	6.315858	3.33458	2.465324	2.364365	2.502108	3.012012	3.339156	1.86335	0.984841	0.191403	1.5353	4.52979	1.94991	7.052911	4.146959	1.825163	2.764508	3.969054	4.466609	8.140491	4.460328	5.730446	3.150443	7.409702	5.204429	5.096122	13.028486
AT5G40550			8.45655	6.913886	6.27955063	34.37765	1.541804	1.341024986	7.030873	20.69653	20.79382	9.539413	6.667482	9.21249	13.04274	10.79092	15.480549	24.09342	6.862033	9.795777	15.15014	18.72727	31.83702	27.58618	5.11958199	18.44946	12.49991	18.76684	11.4248	33.26407	32.03913	32.65443	22.66907	19.5819300851229	19.618589	27.36391	27.0909800664511	23.17614	13.497852	11.930584	1.751639	2.26672	3.36114	1.734965	2.56145	5.8544784	9.542191	6.985535	11.23286796123	8.54521	8.3485042	7.79217	9.3845700150506	11.09677	10.8969	12.4172570016452	13.04238	16.77581
AT5G40560			0.0307504	0	0.0560326	0.0307629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0392455	0	0	0.0391209	0.0432299	0	0	0	0	0	0	0.0585594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G40570			10.212264	8.37287	3.569999	44.9403	29.764294	34.28684	0.105301	14.8328	16.025844	10.1463	3.56781	4.58935	8.804739	11.565964	12.3273	12.518527	7.537069	8.4271	27.88431	18.864856	21.9074	19.531089	1.90736	5.050587	5.15521	10.587862	2.14607	25.775341	20.6889	22.9162	17.22223	19.1084	19.22986	30.51702	26.4456	17.6163	6.81391	5.04786	1.38065000786651	1.56836	1.48535	0.70127	0.788118	6.55811	14.2602	4.97243	7.96383	7.05923	5.26522	4.50006	4.86171	5.318285	3.942864	4.26305	5.25281	5.857
AT5G40580			67.88891	52.775272	17.8761	93.655607	15.0583	26.379273	3.80553	83.132019	74.396343	52.682836	45.855951	52.473386	71.5465	58.079502	109.5466978038	79.530155	52.3589	77.11	77.339027	85.312458	249.806473	129.723367	34.183825	82.191494	117.721805	107.032514	59.502245	74.586915	75.087731	86.94087	77.27262	70.180599	72.838082	96.115314669852	100.49042	96.952453	108.37273	123.65771	35.3136	26.205302	27.1974	12.3421	13.725766	43.749076	43.435308	65.256705	53.199863	59.941326	52.108967	45.082687	46.094888	42.248597	48.8436	61.028846	64.813979	55.752243
AT5G40590			0	0.0847369	0.191784	0.626532	0	0	0.264471	0	0	0	0	0	0	0	11.5514	0.240483	0.108324	0	3.74327	4.11342	0.0518425	0.57333	0	0.11224	27.0071	16.6074	0	0.109102	0.0551505	0	0.171631	0.0545677	0.30238	0.0461307	0	0	0	0	0	0	0	0	0	3.0897	1.37217	1.35851	0	0	0.113562	0	0	0	0	0	0	0
AT5G40595			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.170765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G40600			1.736059	1.1257311	1.367181	6.81417	1.155229	0.79451	1.0058159	4.030802	3.823381	3.581045	1.593912	2.388955	2.97958	1.7541157	3.374843	5.476937	1.375959	2.504264	5.2061237	4.142354	6.935413	7.1297267	3.635569	4.018478	2.958307	4.19095	2.857721	12.46191	14.28529	9.853679	7.188	4.324158	4.439345	7.643681	7.715385	6.19078	4.445852	3.239886	0.77243	0.341689	0.602052	0.357867	0.764593	1.052235	3.268416	2.50276	2.882895	4.0723782	2.963101	3.142471	3.953694	4.471924	3.8200377	4.3279558	4.446186	5.48084
